,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
92,Iceland,1.956811666,2.039054155,2.051875591,1.967950344,1.889759898,1.788223982,1.821932673,1.631163955,1.58019805,1.577260613,1.482834458,1.483321667,1.485888362,1.487901568,1.379790545,1.44565928,1.458007336,1.511367917,1.514867783,1.660729992
68,United Kingdom,1.779725552,1.745565295,1.867567897,1.761077523,1.666418314,1.641020298,1.634230137,1.507895827,1.617794037,1.603979349,1.590896845,1.512603164,1.623921633,1.731592774,1.603366613,1.462094903,1.392800093,1.476235986,1.368001223,1.609830919
16,Belgium,1.915110826,1.867962003,1.853857398,1.706026554,1.742777586,1.60173285,1.380659461,1.567259312,1.654006839,1.723260999,1.670858145,1.702398062,1.518173218,1.556387544,1.427392483,1.271787643,1.256181955,1.142297983,1.116143942,1.561803937
51,Germany,1.660018086,1.356821299,1.466727853,1.5000844,1.645597935,1.630697012,1.513504505,1.574908257,1.515488744,1.499923468,1.530664206,1.510821939,1.665354967,1.682785392,1.689760208,1.645124197,1.556094408,1.524563909,1.352196813,1.553744084
199,United States,1.620927811,1.539453506,1.739815593,1.530565977,1.581312895,1.642653704,1.604505539,1.502784014,1.552067518,1.513583064,1.521011114,1.516837239,1.462136626,1.459397316,1.470559239,1.549218297,1.569072962,1.482331276,1.310419917,1.535192295
65,France,1.544081688,1.650370717,1.755186558,1.665979981,1.628099561,1.464010477,1.573470831,1.476853848,1.462455153,1.392090917,1.373074651,1.482449055,1.4134444,1.444361925,1.410835743,1.340848088,1.452368259,1.365859389,1.239420533,1.480803251
89,Ireland,1.571493626,1.495900273,1.518823624,1.73006916,1.531305671,1.553661942,1.490947008,1.331987977,1.344096184,1.44993639,1.538757682,1.504422426,1.59942472,1.547636628,1.359187126,1.29900372,1.410582304,1.285671115,1.471392989,1.475489503
93,Israel,1.030793786,1.139386654,1.241596222,1.038115263,1.247491121,1.230180383,1.325133443,1.271235466,1.386021972,1.336580753,1.269508362,1.243340015,1.206027627,1.383796334,1.339675069,1.380924225,1.201202631,1.319137335,1.088035226,1.246220099
49,Cyprus,1.295337439,1.122801542,1.107135057,1.152060747,1.261408091,1.420614243,1.523222446,1.414181828,1.526306391,1.557673216,1.383294225,1.360271811,1.135781765,1.045255303,0.956362784,0.916094303,0.914614916,0.98665911,0.875510335,1.208136082
60,Spain,1.786120415,1.816004276,1.331858158,1.501133561,0.829858661,0.986619413,0.912080109,0.941483974,0.942760587,0.97218442,1.056865692,1.168068171,1.17374742,1.184805393,1.125179887,1.032243013,1.000047803,0.995634913,0.887231767,1.139154086
158,Portugal,1.152351022,1.106329918,1.043895841,1.050786376,0.867318451,0.894103169,1.076926589,1.15200603,0.981262088,0.921028733,1.001620054,1.194558501,0.983859718,1.185522318,1.17856288,1.325972795,1.212995291,1.162806749,1.015471339,1.079335677
104,"Korea, Rep.",0.796305239,0.79389745,0.819718063,0.928436816,0.987868607,1.208933949,0.999494493,1.030014992,1.154882669,1.165251732,1.080360174,1.008804202,1.039786458,1.009095907,1.059131384,1.068592548,1.17572403,1.369798899,1.407164097,1.058066406
61,Estonia,0.667886496,0.884159386,0.908039093,0.940140545,1.15086925,1.011038184,1.163612366,1.004792809,1.08025527,1.070859671,0.948040783,0.969612479,1.012398362,1.064577818,1.085860014,1.105115891,1.184973955,1.168541312,1.334767699,1.039765336
37,Chile,1.078486919,1.106830359,1.125161886,1.159705639,0.938530207,1.192902327,1.067493558,1.144156694,1.164496779,1.159733891,1.184975624,1.164644718,1.036063433,0.946688175,0.864224792,0.839776456,0.939167738,0.891052961,0.737568378,1.039034765
128,Malta,1.050148249,0.87883091,0.778789401,0.816960216,1.018301487,1.199490786,1.270710707,1.169743896,1.18726325,1.189434648,1.240536571,1.251851082,1.024050117,0.847427666,0.951220751,1.000329137,0.962389171,0.852863729,1.031469941,1.03799009
137,Malaysia,0.921506047,1.059484839,1.065771461,1.05909729,1.254253983,1.242435336,1.068703771,0.908778548,1.062340021,1.00221765,0.919373274,1.007166266,1.160819769,0.958086252,0.864153683,0.824154437,1.101460457,1.009139419,1.059082031,1.028843397
178,Slovenia,0.789837003,0.899216712,0.902846575,0.887038589,0.956635654,0.893484235,1.122717381,1.150474548,1.021005869,0.983655393,1.024909019,1.00788343,1.000908375,0.969194055,1.122145534,1.166331887,1.119007111,1.075390816,1.158009291,1.013194288
114,Lithuania,0.494154572,0.733195126,0.694563508,0.758438647,0.718626559,0.656960011,0.561311007,0.689102888,0.737868845,0.698012173,0.827294707,0.827008486,0.978460312,1.181320071,1.065135598,0.961367905,1.06573236,1.037445188,1.050779223,0.828251431
116,Latvia,0.486781418,0.600961149,0.576852441,0.530180514,0.655937552,0.425765485,0.522854865,0.621094942,0.726256728,0.692352653,0.832318246,0.884124279,0.954419672,1.086005092,1.000541806,0.899941564,1.036858559,1.098966122,0.874574065,0.763515113
177,Slovak Republic,0.540845692,0.667460144,0.81953752,0.879802465,0.829258025,0.690268517,0.850697339,0.864594698,0.78365314,0.778892398,0.782018483,0.725599349,0.794016659,0.765795052,0.826409996,0.698181927,0.613614976,0.580516279,0.537019551,0.738325379
86,Hungary,0.991949141,0.832178175,0.806912422,0.751121044,0.842621207,0.695779979,0.701303959,0.677097797,0.653526425,0.659039736,0.61773026,0.688397706,0.5911237,0.546788156,0.498613775,0.522830725,0.486754298,0.49152106,0.573773086,0.664687508
155,Poland,0.45492664,0.512918115,0.441544533,0.454148412,0.337945521,0.358019769,0.462185711,0.516206503,0.630389631,0.596281648,0.656751573,0.658575594,0.768318057,0.76821363,0.684963107,0.58264631,0.579374313,0.543930948,0.359848201,0.545641485
84,Croatia,0.328575701,0.317021996,0.444230616,0.454719186,0.555227637,0.4578031,0.575831294,0.590058148,0.586267292,0.505918562,0.678777635,0.679197311,0.678440213,0.486154109,0.454411864,0.568788588,0.547258854,0.489911973,0.461028814,0.518927521
198,Uruguay,0.588606656,0.459582776,0.303440303,0.492331803,0.377920926,0.559167504,0.536037385,0.620693743,0.629524291,0.53453809,0.410195321,0.391558528,0.428697258,0.477395326,0.530456185,0.428820461,0.530199647,0.671302378,0.769235492,0.512616004
94,Italy,0.753255427,0.743578076,0.6278373,0.555958807,0.355828702,0.191472277,0.272491664,0.417080879,0.467079729,0.40326032,0.447233975,0.532884181,0.473363519,0.519599438,0.575462759,0.522762895,0.438418537,0.478667974,0.393574446,0.482621627
75,Greece,0.77604568,0.703574002,0.785593033,0.70947206,0.62893945,0.551542997,0.577617407,0.614999592,0.49269253,0.451735079,0.276177168,0.357484907,0.298346072,0.175534189,0.155969188,0.269768149,0.288108438,0.34478572,0.437608153,0.468210201
31,Bhutan,0.568053842,0.576517761,0.124785841,0.357050955,0.271551549,0.347575217,0.318026304,0.51552695,0.596895039,0.679861605,0.553633213,0.4281376,0.295157015,0.452153057,0.555250704,0.619420409,0.395572245,0.351603776,0.445312023,0.444846584
33,Botswana,0.536757171,0.619905114,0.59890151,0.58188504,0.41898492,0.533447444,0.517145455,0.414568633,0.386874497,0.410438478,0.421417683,0.377902538,0.295623541,0.479426295,0.528043211,0.395828336,0.280855685,0.400045097,0.199554354,0.441979211
46,Costa Rica,0.306561232,0.20942755,0.209957853,0.145604402,0.024660753,0.208668038,0.26779294,0.319172204,0.296542972,0.280533075,0.474561214,0.456286848,0.359661102,0.331427366,0.309364438,0.24597849,0.378318965,0.372309685,0.227197662,0.285475094
210,South Africa,0.607831419,0.602573693,0.561649323,0.569725692,0.324346781,0.287496805,0.337714642,0.313202083,0.192784637,0.219012007,0.171206728,0.308263749,0.164872631,0.116498068,0.132853389,0.100143969,0.132596701,0.162542775,0.096805505,0.284322137
95,Jamaica,-0.077622436,-0.016057532,0.129816845,-0.168275774,0.195772052,0.331559658,0.323536336,0.28276062,0.303514928,0.298074841,0.048251066,0.077461712,0.20426558,0.327525228,0.51226151,0.592082083,0.635772765,0.625826776,0.562295675,0.273095891
185,Thailand,0.261051059,0.312914401,0.269212455,0.346963078,0.424168885,0.298577756,0.169420019,0.218354702,0.093997881,0.110329352,0.139575377,0.173174858,0.268278122,0.28014797,0.271201015,0.304385245,0.3003968,0.303793728,0.233210638,0.251534386
69,Georgia,-0.712642133,-0.197516724,-0.565151632,-0.436386257,-0.249387518,0.126756296,0.313344359,0.305827439,0.335790485,0.591335356,0.640399277,0.616263986,0.430173784,0.326052338,0.458598971,0.520323455,0.558672607,0.809545219,0.753325582,0.243438152
38,China,-0.123097204,-0.163367793,-0.125968367,-0.151839033,0.026935905,0.154929847,0.153617859,0.081667021,0.079109058,0.070834443,0.000691475,-0.019736055,0.345973432,0.43783015,0.377766103,0.438617289,0.518306255,0.563922524,0.677315116,0.175974107
191,Tunisia,0.522498727,0.48796612,0.435415357,0.352184087,0.695144832,0.494684875,0.322918236,0.379744828,0.169263154,0.007769983,-0.043859743,-0.052393094,-0.063872755,-0.069419339,-0.173241034,-0.017163182,0.027209831,-0.003826548,-0.157310024,0.174406016
150,Panama,-0.028121203,-0.111934684,-0.086300641,0.071267135,0.067465708,0.134793907,0.122898214,0.106149197,0.134806827,0.134334534,0.326495528,0.324755341,0.281083971,0.311004341,0.186069354,0.057655349,0.042036124,0.130315572,0.197498485,0.126435424
96,Jordan,0.07888519,0.165349856,0.036770198,0.007818559,0.193850517,0.23563686,0.243918031,0.241980702,0.096305743,0.103498705,0.048635475,0.000103879,0.14249149,0.145525068,0.15731056,0.106722482,0.134981379,0.11216253,0.126554161,0.125184283
131,Montenegro,0.079445853,-0.125935506,-0.150891215,0.348541498,0.157076731,-0.294287652,-0.014989525,-0.010964479,0.133294418,0.075811014,0.117444731,0.152013049,0.2928859,0.196320355,0.166023627,0.20202145,0.118020974,0.138532132,-0.07089214,0.079445853
124,Mexico,0.218386546,0.135325372,0.078619517,0.033137795,0.051777285,0.138943002,0.163555026,0.144824192,0.099259831,0.257281601,0.30096364,0.307451427,0.138297051,0.151816562,0.063901789,-0.031995479,-0.263602465,-0.27937749,-0.24266322,0.077152736
153,Philippines,-0.178975061,-0.139936328,-0.215481788,-0.009251564,-0.129371062,0.120840609,0.062923484,0.034502875,0.077965677,0.198170111,0.211598411,0.21185942,0.324305803,0.195475072,0.055184983,-0.000521704,0.097593367,0.092971556,0.099493481,0.058386702
20,Bulgaria,0.173596397,0.030534759,0.075740859,0.131950036,-0.136293441,-0.126671836,-0.18058373,0.068754435,-0.069736719,-0.075621031,-0.031450093,-0.015521661,-0.11380437,0.016386688,0.120276362,0.128312349,0.140734524,0.202311069,-0.182731494,0.008220163
88,India,-0.189068422,-0.14701654,-0.183868796,-0.102668457,-0.099568792,0.136385813,-0.012702087,-0.006081604,0.029132048,0.019836776,-0.159344167,-0.160392627,-0.225482807,0.109133676,0.090959072,0.06893447,0.295401305,0.160742477,0.405513287,0.00157077
123,Maldives,0.834610283,0.576517761,0.373675913,0.239690825,0.170396283,0.123715602,-0.215118065,-0.436898768,-0.191439882,-0.293658286,-0.18681863,-0.30410412,-0.339784145,-0.349228293,-0.273779392,-0.425809234,-0.452918172,-0.149831071,-0.006868723,-0.06882369
8,Argentina,-0.228479072,-0.032745756,0.017335525,-0.100426145,-0.036109354,-0.011677821,-0.124616414,-0.295640558,-0.111378528,-0.071486443,-0.206465602,-0.253652781,-0.109243862,-0.016539078,0.250169098,0.164413184,0.054248072,-0.096506894,-0.22428748,-0.075425785
43,Colombia,-0.487907588,-0.218225598,-0.212078556,-0.194757387,-0.189169973,-0.046991389,-0.021946041,-0.300278097,-0.121465318,-0.047133159,0.000233645,0.055446789,-0.137135625,-0.06480556,-0.007103793,-0.114196181,-0.111109771,0.060806107,0.038009625,-0.111568835
112,Sri Lanka,-0.072716258,-0.267683148,-0.439131916,-0.310655504,-0.159798115,-0.07192523,-0.115974091,-0.146724001,-0.196751013,-0.103059769,-0.196667314,-0.158950359,0.07425952,0.012744916,0.009420081,-0.138596416,-0.228138447,-0.095113307,-0.046926882,-0.139599329
126,North Macedonia,-0.571167231,-0.411156207,-0.180287644,-0.339008659,-0.1346865,-0.244193807,-0.095967896,-0.135823324,-0.187860429,-0.229721457,-0.217108637,-0.173673421,0.016454887,0.00162897,0.002120959,0.019064559,0.086029783,-0.097226731,0.063724369,-0.148887285
162,Romania,-0.196587816,-0.289749026,-0.18037343,-0.295782208,-0.194396049,-0.358686417,-0.366409987,-0.371620506,-0.116975188,-0.199979275,-0.171900973,0.136252075,0.22602801,0.1281012,-0.04023087,-0.058391962,-0.147446275,-0.186415792,-0.257351339,-0.154837675
209,Serbia,-0.554945648,-0.670327723,-0.249921352,-0.361880451,-0.238409474,-0.259359837,-0.255115598,-0.073039763,-0.079162896,-0.136380285,-0.17961286,-0.184865355,-0.002401923,0.023229351,-0.0108848,0.101498269,0.107353099,0.015244282,-0.010254648,-0.158907243
70,Ghana,-0.088578701,-0.296098858,-0.356408417,-0.215351611,0.025103601,0.085353352,-0.033038545,-0.127614856,-0.105485797,-0.092944771,-0.092501223,-0.136944935,-0.311548889,-0.288247645,-0.222265705,-0.162351951,-0.297320187,-0.265315861,-0.165586546,-0.165639344
204,Vietnam,-0.437316597,-0.415786147,-0.493995547,-0.23279807,-0.25140813,-0.235695943,-0.210234612,-0.250741363,-0.24868004,-0.214853138,-0.259284467,-0.255635917,-0.050733976,0.092465773,0.028949834,0.007790323,0.002768812,0.043867677,0.230213508,-0.165847791
9,Armenia,-0.045769267,-0.19081755,-0.108692862,-0.139261931,-0.261045575,-0.377753705,-0.170738295,-0.019941108,-0.16639477,-0.10899628,-0.026902404,0.085326582,-0.251768827,-0.276716083,-0.275093079,-0.215339452,-0.141409367,-0.197479233,-0.274477035,-0.166487907
28,Brazil,-0.034615345,0.079587273,-0.097499236,-0.161735713,-0.398304135,-0.299589753,-0.15749611,-0.158917338,-0.094215512,-0.160819367,-0.169213906,-0.126656055,-0.181397632,-0.232308552,-0.221285507,-0.292603076,-0.498852432,-0.206858993,-0.43761009,-0.202652183
119,Morocco,-0.195086256,-0.192235157,-0.200155571,-0.388703555,-0.254543036,-0.334395856,-0.347747773,-0.282152444,-0.228841037,-0.264674336,-0.133275002,-0.077973127,-0.130273983,-0.111680008,-0.164237484,-0.279189408,-0.330775559,-0.201040924,-0.088720001,-0.221352659
87,Indonesia,-0.550523043,-0.597246408,-0.490023553,-0.503756702,-0.348478645,-0.308280289,-0.263586372,-0.331201553,-0.267384022,-0.322761536,-0.331714362,-0.244258091,-0.06490989,-0.296328127,-0.015978131,0.014091857,0.176904798,0.173593521,0.350167453,-0.222193321
164,Rwanda,-1.212695479,-1.079400539,-0.718647003,-0.917753577,-0.38261193,-0.239745662,-0.216527954,-0.276193976,-0.153241441,-0.01403409,-0.092332125,-0.018382927,-0.048807293,-0.107887827,0.046917222,0.209884405,0.117395237,0.128713325,0.308448911,-0.245626459
5,Albania,-0.624333382,-0.569067299,-0.40906176,-0.704830587,-0.586620808,-0.431428492,-0.370871335,-0.254886448,-0.278687119,-0.200375155,-0.267875999,-0.323595732,-0.048802413,0.059288189,0.059715111,0.12872985,0.110513411,-0.033333246,-0.124956653,-0.256341046
25,Belize,0.3014974,0.319204599,0.20606944,0.14943254,-0.111857474,-0.233295649,-0.313745677,-0.306259096,-0.261475742,-0.248953149,-0.165343121,-0.146239355,-0.543264508,-0.60754776,-0.600371897,-0.637444735,-0.596393645,-0.60082376,-0.568718016,-0.261343663
64,Fiji,0.3014974,0.061891425,-0.473163933,-0.0411449,-0.013344884,-0.539551437,-1.046419144,-1.174732447,-0.91553688,-0.898822069,-1.049253345,-1.030317187,-0.401604831,-0.292020977,-0.235701814,0.28252247,0.824066341,0.810354948,0.545305252,-0.278209264
172,El Salvador,-0.609856188,-0.464947581,-0.456939608,-0.45301041,-0.220537201,-0.263144821,-0.216283143,-0.07901144,-0.016042762,-0.115253232,-0.140011951,-0.126089633,-0.02754074,-0.262551725,-0.319865674,-0.366407037,-0.471888274,-0.514914095,-0.233797476,-0.282004894
168,Senegal,-0.045844205,-0.394959658,-0.346871465,-0.25545451,-0.367796987,-0.490729719,-0.214621931,-0.554416418,-0.595708191,-0.497772127,-0.477523863,-0.428277671,-0.407872409,-0.449007273,-0.47374016,-0.340407968,-0.307826251,-0.115319677,-0.034973796,-0.357848646
163,Russian Federation,-0.376179725,-0.495257616,-0.479853064,-0.52384764,-0.466379404,-0.406899631,-0.410940289,-0.495853245,-0.601510108,-0.601379693,-0.533574045,-0.449865073,-0.187570468,-0.294513345,-0.285805225,-0.152871698,-0.064721718,0.065289877,-0.077657536,-0.359967876
152,Peru,-0.391418874,-0.586898267,-0.652994692,-0.702019036,-0.764512181,-0.632966876,-0.43431294,-0.492372304,-0.239865243,-0.206811696,-0.187986538,-0.150920063,-0.326760858,-0.337474614,-0.226764232,-0.17642726,-0.298173666,-0.09746822,-0.263935298,-0.377372782
117,Kosovo,-0.388195598,-0.564558789,-0.517123863,-0.483087137,-0.340270251,-0.202387556,-0.230388626,-0.40944019,-0.590413213,-0.43932119,-0.324519962,-0.355947912,-0.28867805,-0.393234611,-0.404601932,-0.387631714,-0.417538285,-0.340276957,-0.298100531,-0.388195598
130,Mongolia,-0.115116656,-0.219482824,-0.38648507,-0.377561241,-0.495436788,-0.543998063,-0.531455338,-0.668986678,-0.565998375,-0.580542684,-0.632912159,-0.543920457,-0.429426044,-0.410802335,-0.07683713,-0.254585743,-0.220212623,-0.191707879,-0.368315816,-0.400725469
98,Kazakhstan,-1.074650884,-0.766568899,-0.778656363,-0.672655463,-0.477141738,-0.666755974,-0.523493052,-0.43933332,-0.492326558,-0.510849118,-0.524907649,-0.620747626,-0.074625477,-0.110271521,-0.103502668,-0.028113032,-0.005484037,0.106465772,0.137930825,-0.401351936
58,"Egypt, Arab Rep.",-0.446098298,-0.380943358,-0.267650992,-0.39320299,-0.494286627,-0.368510872,-0.374092191,-0.200358406,-0.314766198,-0.435919046,-0.681242824,-0.782649994,-0.71567893,-0.658710361,-0.498412043,-0.496926844,-0.418590575,-0.216252834,-0.42018345,-0.450761939
55,Dominican Republic,-0.38699019,-0.558881104,-0.664465666,-0.520599723,-0.561942935,-0.673774719,-0.643935084,-0.627658546,-0.69493258,-0.638263404,-0.542260885,-0.491729438,-0.461171865,-0.367906868,-0.262045592,-0.357882917,-0.365022033,-0.327568829,-0.251211733,-0.494644427
113,Lesotho,0.03232839,0.048487328,-0.511967778,-0.171368718,-0.529728055,-0.465316534,-0.463686198,-0.396180034,-0.395948142,-0.376064658,-0.424930245,-0.456048638,-0.592783272,-0.720031857,-0.836329401,-0.885353148,-0.890175104,-0.87486881,-0.950795174,-0.518987371
90,"Iran, Islamic Rep.",-0.616700828,-0.55498755,-0.488706887,-0.655147314,-0.544011056,-0.634634912,-0.668018818,-0.562718391,-0.48397103,-0.438510597,-0.527663171,-0.677003026,-0.427461058,-0.209973752,-0.192301854,-0.199220181,-0.433131129,-0.556162298,-0.993540883,-0.519150776
99,Kenya,-0.756493151,-0.73415792,-0.687376261,-0.710719764,-0.656753838,-0.524612308,-0.620890677,-0.663946748,-0.581671715,-0.577180505,-0.540049195,-0.476614475,-0.357425809,-0.357313097,-0.364104778,-0.355771035,-0.469660044,-0.439814895,-0.400212824,-0.540777318
27,Bolivia,-0.32778573,-0.382900864,-0.648214281,-0.699732721,-0.733223915,-0.574611723,-0.631037652,-0.607502222,-0.502368271,-0.471269518,-0.361267656,-0.379845023,-0.586189091,-0.651217341,-0.576043069,-0.370755553,-0.303807169,-0.774055243,-0.702078521,-0.541258188
14,Azerbaijan,-0.985208631,-0.929972351,-0.930401146,-0.738662243,-0.667855263,-0.800852239,-0.784415364,-0.661590874,-0.811674297,-0.770396113,-0.78799051,-0.444532543,-0.305417299,-0.218868449,-0.11617627,-0.129922405,-0.104204588,-0.08649461,-0.116941825,-0.546925106
17,Benin,-0.576151073,-0.568775833,-0.528148711,-0.659076095,-0.651569664,-0.549093544,-0.498357534,-0.598890066,-0.614182591,-0.551150143,-0.530877173,-0.511948347,-0.486698359,-0.651237786,-0.597261608,-0.672316074,-0.609943569,-0.466742843,-0.260536432,-0.55699776
180,Eswatini,-0.498171955,-0.710048139,-1.0837183,-0.951080739,-0.552253425,-0.573368132,-0.467913806,-0.429739743,-0.298452854,-0.521417379,-0.386308402,-0.369800895,-0.494793147,-0.507000148,-0.506514072,-0.46020031,-0.631603539,-0.601965368,-0.726357102,-0.56687934
196,Uganda,-0.481236249,-0.456536323,-0.475024402,-0.575077951,-0.584199429,-0.455956519,-0.626968801,-0.674724519,-0.575548768,-0.562884808,-0.601154864,-0.615699768,-0.542870998,-0.548271418,-0.610120058,-0.613667309,-0.664690435,-0.621487856,-0.587560713,-0.57229901
195,Tanzania,-0.487236917,-0.495854169,-0.609513402,-0.431916296,-0.446258605,-0.423508465,-0.530926585,-0.629556417,-0.622613788,-0.662846506,-0.702938914,-0.713573635,-0.658473551,-0.622383058,-0.570895195,-0.650151134,-0.754148185,-0.832263291,-0.714811623,-0.608414197
121,Moldova,-0.586018622,-0.660864532,-0.842749298,-0.753627777,-0.800863206,-0.833722353,-0.785365343,-0.560340583,-0.661308467,-0.611933291,-0.562788844,-0.400530994,-0.406121105,-0.652528584,-0.631148696,-0.529130578,-0.465657294,-0.412090153,-0.514038086,-0.614254095
197,Ukraine,-0.695505381,-0.67591083,-0.668878913,-0.675604463,-0.526243389,-0.727617741,-0.792305231,-0.847769856,-0.824038923,-0.871114969,-0.593322158,-0.66313839,-0.397417575,-0.524381638,-0.581973433,-0.488905281,-0.436755747,-0.30889526,-0.382993966,-0.614882797
57,Ecuador,-0.831196308,-0.93481195,-0.956434309,-0.966200233,-1.037603974,-0.865519166,-0.859546006,-0.739758551,-0.675487161,-0.527029574,-0.473636031,-0.446686625,-0.382538944,-0.362452775,-0.352582246,-0.323384851,-0.291024178,-0.34275347,-0.44602558,-0.621824839
149,Pakistan,-0.549481332,-0.584134698,-0.540335596,-0.454609096,-0.380625218,-0.480452627,-0.731442809,-0.807771325,-0.770817995,-0.829370141,-0.778008282,-0.792022288,-0.757806361,-0.667266607,-0.654021263,-0.597104788,-0.63135314,-0.680663824,-0.540501833,-0.643567854
62,Ethiopia,-1.044390798,-1.071674585,-0.877902627,-0.919015706,-0.690019906,-0.466652423,-0.444984317,-0.556844592,-0.482412338,-0.514499664,-0.450273544,-0.618144035,-0.436862171,-0.659599066,-0.660469055,-0.71177578,-0.624305069,-0.623708487,-0.550458014,-0.652841694
18,Burkina Faso,-0.846448183,-0.814034224,-0.695688009,-0.600863695,-0.800466657,-0.769253969,-0.527292013,-0.615956783,-0.587244034,-0.566133022,-0.631817698,-0.669020593,-0.591082871,-0.647623837,-0.595434606,-0.604678869,-0.611225009,-0.753421664,-0.675997257,-0.663351736
83,Honduras,-0.685433745,-0.766016126,-0.720981658,-0.68176502,-0.662204504,-0.55427438,-0.624780953,-0.679099441,-0.641049027,-0.524026811,-0.696037591,-0.728501976,-0.816930711,-0.826377571,-0.730238914,-0.504674911,-0.589021087,-0.588127494,-0.61373055,-0.664909077
23,Bosnia and Herzegovina,-1.071950078,-0.888265491,-0.704951227,-0.766192019,-0.633571148,-0.860691369,-0.602844954,-0.719220936,-0.737868011,-0.733116925,-0.449273467,-0.427030027,-0.48677516,-0.589775622,-0.413330823,-0.484354198,-0.638621569,-0.669898689,-1.043453574,-0.680062384
132,Mozambique,-0.435577214,-0.54416883,-0.597040653,-0.543009222,-0.674824238,-0.549929261,-0.559530139,-0.600843906,-0.617089927,-0.651163042,-0.655166209,-0.636804581,-0.744948566,-0.783558726,-0.896996498,-0.919229388,-0.922593713,-0.873896122,-0.775558054,-0.683259384
136,Malawi,-0.765085936,-0.78205502,-0.862955928,-0.831709445,-0.89821732,-0.573404133,-0.58824414,-0.539876819,-0.471515417,-0.475620747,-0.51255703,-0.511835575,-0.659877241,-0.71234268,-0.763381362,-0.698232055,-0.774941504,-0.776979148,-0.797247529,-0.684004159
78,Guatemala,-0.563064635,-0.570836306,-0.809396982,-0.79895395,-0.693938076,-0.666810572,-0.650941908,-0.711909115,-0.723099411,-0.727107823,-0.788484037,-0.727054179,-0.762473464,-0.739520848,-0.621087372,-0.663387358,-0.685638845,-0.694045961,-0.686632514,-0.699178071
72,"Gambia, The",-0.619889736,-0.419529736,-0.593214571,-0.72345221,-0.729389369,-0.614818096,-0.769249082,-0.743635356,-0.747328877,-0.673879147,-0.575523317,-0.739737511,-0.719586492,-0.954917192,-0.902069211,-0.717804849,-0.731363714,-0.741122901,-0.754498005,-0.709000493
100,Kyrgyz Republic,-0.563407242,-0.54651022,-0.650944293,-0.878942847,-0.817205906,-0.784923196,-0.798640192,-0.974274337,-0.657304764,-0.636640549,-0.646357,-0.649237752,-0.872626364,-0.924228787,-0.910203934,-0.714723706,-0.606800556,-0.685740709,-0.532788515,-0.729026362
139,Niger,-0.823412001,-0.663169801,-0.774815559,-0.792276323,-0.832272291,-0.803757966,-0.737796187,-0.707001507,-0.705803335,-0.654597759,-0.699347138,-0.735528409,-0.715861976,-0.691085339,-0.668597102,-0.732213914,-0.802954137,-0.816304088,-0.634796858,-0.736399563
