,Country Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,平均值
57,Ecuador,-0.04498877,-0.121541075,-0.244635746,-0.363743484,-0.253862709,-0.161115885,-0.222304702,-0.250357389,-0.23108083,-0.293364823,-0.296114117,-0.252721816,-0.202451646,-0.211743653,-0.247136489,-0.172118649,-0.006300489,0.032742959,-0.012035531,-0.187098676
121,Moldova,-0.532346845,-0.491123885,-0.585409641,-0.547894061,-0.267036706,-0.292217821,-0.307182461,-0.296487033,-0.055253185,0.049504522,-0.034426074,-0.071324818,0.011560814,0.028605409,-0.009073544,-0.016677648,-0.116713464,-0.099997289,-0.043545876,-0.1935284
136,Malawi,-0.583100677,-0.428266704,-0.542294264,-0.528102636,-0.252313852,-0.261939287,-0.246654764,-0.14877148,-0.190968171,-0.245419502,-0.206084371,-0.178754002,-0.06420669,-0.004132373,-0.030078597,-0.030693365,-0.082827449,-0.105222486,0.010367026,-0.216813876
132,Mozambique,-0.218986437,-0.03117167,-0.033941474,0.008335303,-0.086383142,-0.081787363,-0.072742447,-0.114246525,-0.120654635,-0.199520618,-0.197661281,-0.256315291,-0.246708766,-0.270693123,-0.416637808,-0.421920419,-0.493539125,-0.544109583,-0.599389493,-0.231477574
117,Kosovo,-0.390101492,-0.321591944,-0.36131832,-0.372446328,-0.505195737,-0.31247279,-0.313796252,-0.116848014,-0.180995032,-0.236089617,-0.223774791,-0.25044471,-0.20129934,-0.15082033,-0.148735702,-0.115478247,-0.144523442,-0.115402758,-0.158383638,-0.243143078
18,Burkina Faso,-0.387816608,-0.30972442,-0.433708817,-0.44652009,-0.34183386,-0.307009161,-0.283480763,-0.289741963,-0.252949893,-0.280185431,-0.304970831,-0.255426079,-0.352517307,-0.114109591,0.013836443,0.064942941,-0.068268865,-0.202466473,-0.182251424,-0.249168536
212,Zambia,-0.317013323,-0.36678043,-0.444224864,-0.430345923,-0.207338288,-0.206985205,-0.161100179,-0.300323874,-0.243015319,-0.170420811,-0.132826567,-0.106042102,-0.109430872,-0.066543974,-0.300620377,-0.33555454,-0.342629284,-0.309643388,-0.428637415,-0.262077723
99,Kenya,-0.679399788,-0.257107317,-0.211594954,-0.244842008,-0.130346507,-0.249015316,-0.282543808,-0.331883878,-0.218933016,-0.269520193,-0.28780368,-0.212256938,-0.145544812,-0.146352023,-0.11429017,-0.200867787,-0.381333679,-0.313488513,-0.347236961,-0.264440071
195,Tanzania,-0.39925921,-0.427327722,-0.53358233,-0.363443345,-0.200293675,-0.142469883,-0.166212574,-0.160290316,-0.130868018,-0.141483933,-0.176013678,-0.203786582,-0.193400815,-0.222010151,-0.223028824,-0.278152108,-0.386775434,-0.517210066,-0.73184222,-0.294602678
112,Sri Lanka,-0.088549092,-0.092452683,-0.164139301,-0.206795961,-0.310158849,-0.435254872,-0.464874476,-0.480314404,-0.505228579,-0.545052946,-0.575279295,-0.594175637,-0.667191744,-0.29613018,-0.081050552,-0.06187962,-0.015470694,-0.088468514,-0.050366238,-0.30120177
78,Guatemala,-0.358615816,-0.483628333,-0.324404269,-0.359379411,-0.168789566,-0.171275631,-0.201825634,-0.250002414,-0.303283572,-0.311964631,-0.356138647,-0.366542727,-0.33758685,-0.346393049,-0.290310234,-0.279577643,-0.359746009,-0.332797736,-0.376560003,-0.314674851
64,Fiji,0.028650641,0.066641822,-0.037026647,0.049308635,-0.325200826,-0.650255859,-0.704701424,-0.91068691,-1.10635519,-1.093061566,-0.978677988,-0.909593225,-0.176620543,0.027792843,0.028574849,0.122857846,0.130464286,0.021420652,0.033093926,-0.335967088
137,Malaysia,-0.492929816,-0.457673877,-0.235716462,-0.146773517,-0.543147862,-0.523537278,-0.563192904,-0.503894746,-0.499948204,-0.474874914,-0.346539199,-0.339679241,-0.360291034,-0.391466588,-0.41695103,-0.398867846,-0.10720095,-0.048995554,-0.149830982,-0.368500632
139,Niger,-0.20416832,-0.15603061,-0.190244764,-0.283560395,-0.324552685,-0.368081421,-0.441894054,-0.737894237,-0.666964293,-0.246729359,-0.284627557,-0.306289643,-0.194567889,-0.204202279,-0.421779066,-0.43021819,-0.604213178,-0.578379989,-0.490123719,-0.375501139
122,Madagascar,-0.153443366,0.044549529,0.005362696,-0.123797461,-0.110259488,-0.139065206,-0.326152891,-0.831528485,-0.845434308,-0.879346013,-0.883270681,-0.763357222,-0.500149727,-0.380756259,-0.316467643,-0.345091254,-0.327834636,-0.234167248,-0.260440141,-0.387928937
83,Honduras,-0.162654772,-0.177857652,-0.340818167,-0.345806867,-0.139432833,-0.192796737,-0.294657081,-0.532957137,-0.503610492,-0.468656331,-0.469777703,-0.474935979,-0.409179151,-0.421742618,-0.43813464,-0.440146476,-0.529311657,-0.571716666,-0.617987692,-0.396430561
31,Bhutan,-1.290270805,-1.146781921,-0.965037107,-1.072155476,-1.058763504,-0.872591913,-0.505405188,-0.461808324,-0.416917324,-0.404029369,-0.280920058,-0.158783659,-0.1029386,-0.034806281,-0.025891906,0.010953102,0.034847133,0.074761286,0.153539494,-0.448578969
141,Nicaragua,-0.054776963,0.158112004,-0.015315129,-0.24899523,-0.194359109,-0.217171907,-0.367741048,-0.439285934,-0.477622449,-0.576730072,-0.536340475,-0.457648277,-0.395715714,-0.414745241,-0.680031598,-0.717731059,-1.103983164,-1.098218203,-1.097631931,-0.470312184
191,Tunisia,-0.959111214,-0.920870662,-0.866649389,-0.950093031,-1.297919273,-1.378913879,-1.35054493,-1.358337879,-1.416164637,-0.37050429,-0.171652228,-0.084427364,0.192949355,0.241406426,0.303749323,0.162128091,0.183875695,0.262432814,0.282338709,-0.499805703
19,Bangladesh,-0.432220519,-0.551806808,-0.672145784,-0.569969237,-0.451236516,-0.573499918,-0.442116976,-0.289043039,-0.268090695,-0.31506893,-0.401940674,-0.405386388,-0.473918706,-0.512037396,-0.583839417,-0.615031362,-0.747332394,-0.741785586,-0.769074321,-0.516607614
185,Thailand,0.321516633,0.218241096,0.126583278,-0.098295785,-0.739193976,-0.562502325,-0.529666901,-0.455878526,-0.495821506,-0.405181706,-0.321141154,-0.42992577,-0.874775231,-0.969098032,-1.023082614,-1.045493007,-1.022452474,-0.846768022,-0.810198784,-0.524375516
9,Armenia,-0.444421142,-0.467406183,-0.572165549,-0.591363311,-0.742222786,-0.759377897,-0.857629657,-0.876420259,-0.847521544,-0.690779805,-0.570491433,-0.588030815,-0.562072694,-0.536284149,-0.579242349,-0.560795248,-0.137946114,0.055480633,0.049051914,-0.541033599
123,Maldives,-0.839590251,-0.999485612,-1.19482708,-0.979869902,-1.005972266,-0.927418411,-0.301234484,-0.048458017,-0.062693395,-0.156640366,-0.468655318,-0.459633738,-0.372204363,-0.517903209,-0.732977569,-0.741155386,-0.681150556,-0.463316798,-0.322065562,-0.593434331
196,Uganda,-0.930503964,-0.702457309,-0.724424124,-0.597283959,-0.445383281,-0.486063898,-0.509934664,-0.509125173,-0.518370271,-0.525404513,-0.493546128,-0.551976681,-0.585784256,-0.567804515,-0.647862375,-0.588405609,-0.686198294,-0.644737601,-0.711472571,-0.601407326
140,Nigeria,-0.634268761,-0.662227452,-0.796761572,-0.868943334,-0.623297811,-0.760439932,-0.735603809,-0.848863244,-0.77708143,-0.713411033,-0.70021987,-0.693028212,-0.587156057,-0.372613758,-0.319362521,-0.339918911,-0.43050319,-0.434370816,-0.580638468,-0.625195273
119,Morocco,-0.465828568,-0.752867103,-0.508274615,-0.687104881,-0.712467074,-0.707481861,-0.758323967,-0.745714903,-0.698601484,-0.709956765,-0.605667233,-0.698580146,-0.688516021,-0.630448699,-0.624200046,-0.670858622,-0.681170464,-0.628879964,-0.599163711,-0.661795059
100,Kyrgyz Republic,-1.015423298,-1.027841806,-1.016143322,-0.887550652,-0.759082139,-0.962735653,-1.091764808,-1.0198524,-0.934311152,-0.682987273,-0.611097157,-0.538261116,-0.462486237,-0.404150844,-0.41864112,-0.430864602,-0.357299477,-0.454176247,-0.589001894,-0.719140589
96,Jordan,-0.796563566,-0.634042144,-0.549854577,-0.514288366,-0.717004716,-0.67678076,-0.737368822,-0.78457582,-0.799314976,-0.796205163,-0.734492719,-0.80675447,-0.753637075,-0.769376814,-0.711071432,-0.72097677,-0.723807156,-0.694556832,-0.747323871,-0.719368213
73,Guinea-Bissau,-0.658738375,-1.065574169,-0.842662632,-0.484425157,-0.628867745,-0.712383568,-0.715373158,-0.759196937,-0.822992086,-0.85343945,-1.325705886,-1.343437076,-0.849528134,-0.749232173,-0.733713031,-0.79739219,-0.687607586,-0.48110652,-0.451619476,-0.787526071
133,Mauritania,-0.793843627,-0.76457721,-1.131420732,-0.912761688,-0.851902544,-0.666273534,-0.942664027,-0.924538612,-0.90926522,-0.927596331,-0.910916328,-0.959419847,-0.895695508,-0.888245821,-0.774358869,-0.801386833,-0.873295307,-0.8003636,-0.825380862,-0.871258237
149,Pakistan,-1.109006166,-1.170764208,-1.142131209,-0.976286173,-0.886475444,-0.949874163,-0.838403463,-0.855763972,-0.798651278,-0.829199433,-0.843582153,-0.799480617,-0.716015041,-0.722057998,-0.699399233,-0.693399787,-0.819087029,-0.862769306,-0.877368927,-0.873142926
72,"Gambia, The",-0.670977175,-0.489668667,-0.674434602,-1.015846252,-0.89695102,-0.891591012,-0.865504682,-1.012210608,-1.075464487,-1.215479136,-1.287478089,-1.257354021,-1.267609835,-1.4596771,-1.260490179,-0.622011125,-0.22209242,-0.250296623,-0.199840665,-0.875525142
206,West Bank and Gaza,-0.80527252,-0.850594282,-0.68244648,-0.653496861,-0.434554875,-0.67793411,-0.862080753,-0.95371902,-0.823600352,-1.00567627,-0.935010076,-0.928261876,-0.881757915,-0.985828936,-1.094774246,-1.031723022,-0.920789599,-1.026804805,-1.130410075,-0.878144004
163,Russian Federation,-0.444490075,-0.535602868,-0.571611404,-0.651503563,-0.920553744,-0.916404009,-0.870993555,-0.899923682,-0.889000535,-0.883593857,-0.978818178,-1.022177219,-1.044404387,-1.087740898,-1.131660104,-1.089830875,-1.074532151,-1.117777824,-1.072311997,-0.905417417
