Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Finland,46916706965.1,51018570900.0,49420365406.2,52158490794.7,52462026993.2,44322567822.0,45128085956.7,47025488170.5,51243733614.0,50831996408.6,52875076266.0
France,468506326728.0,510125307978.0,483088063736.0,506378646440.0,513797159250.0,434991593896.0,442630725563.0,466955880104.0,507544253649.0,503451316641.0,528422305218.0
Germany,612571439700.0,663894570702.0,636902105721.0,676440379213.0,695633371432.0,602630008848.0,618440709748.0,654811934576.0,720708931080.0,715609478006.0,752779059725.0
Greece,49543124914.8,49674886110.7,43796511657.8,43080437340.1,40719469618.0,32711321686.4,31485900938.3,31392223513.1,32485181710.4,30080093046.0,30076777634.4
India,177048328604.321,191070907348.967,195239676951.25,198025797836.827,219623965351.299,221056644326.491,237122565484.56,276195261772.448,286116534472.239,308044587977.914,292730672874.758
Indonesia,138562138728.324,163089399744.572,170196987253.766,168862068965.517,167168571428.571,156746153846.154,152102400000.0,162939029855.887,160733134802.384,178379665947.54,167434149886.182
Ireland,31670106391.8,33206947851.6,32736565966.8,35621963132.0,38738032564.7,62945473275.3,70412975668.1,81646167069.5,92240736896.0,97211541252.0,117241137502.8
Israel,32038186967.5,35281290965.8,35078880035.4,38522156089.2,40922800119.3,39404518290.0,41618093325.6,45738832539.0,49364309929.0,51749944268.8,56780362185.8
Italy,373487511861.0,404701960172.0,381665524933.0,391992351226.0,393090641928.0,333455878640.0,333349388084.0,345131404352.0,367196087929.0,354224676825.0,364224914928.0
Japan,1435523879232.0,1548438645670.0,1530650142846.0,1262734750024.0,1191882728190.0,1057418247720.0,1177484722500.0,1159458720771.0,1199421003312.0,1235482675805.0,1207981532222.69
Kazakhstan,20364102587.6097,24520336648.5974,25031731538.0845,28656466012.9448,27123101991.6423,23398915470.8065,14611025266.5463,17585811960.1537,18515328334.9105,19296670626.44,17591417766.3311
"Korea, Rep.",206119925508.0,232070517625.0,242959959936.0,258614971651.0,279550060184.0,274552990446.0,278155029000.0,299763480672.0,325425776072.0,327305366025.0,338964754148.0
Lebanon,6237427451.53363,7350673953.1428,8268347364.76368,8702969685.26393,8801008303.16569,8999683212.22659,8774197692.24457,9177953455.22597,10031734639.0694,10228868741.2599,6524727727.95652
Malaysia,47259358136.9235,53375102280.8903,56357499420.8416,60076724262.1873,66088394255.6918,61748795048.2118,63903471667.8605,68317604013.4277,77856368646.4398,78755845409.0451,73103597537.9604
Mexico,167579980366.0,184733164574.0,190332494880.0,200303815038.0,205595685636.0,191547868005.0,183733512300.0,199332331256.0,212303072030.0,222133521696.0,211056284908.0
Mongolia,505570692.587452,630926758.630315,800439954.332498,791128633.989136,939276163.491913,978754482.615941,1044461019.61501,1065920745.37391,1202894699.23998,1509530437.00697,1360829676.32874
Netherlands,145486339675.6,152929357452.8,142922675921.0,150269521500.8,151736413722.3,128321164413.0,130507100427.2,136894413843.2,150512584857.0,149112384785.0,159114217652.2
New Zealand,21666635524.8,23902095991.2,25109794054.4,26243711119.9,27671356158.6,25059700790.2,26372902714.2,28242326540.7,31220685895.6,31008577232.4,31820176479.6
Norway,68539740812.4,77985523576.2,79338682542.0,82585911352.9,82911683401.8,68932080797.2,67800808737.9,70394234130.0,75647885992.2,74574907022.0,73739984693.1
Pakistan,11079737578.7264,11646301193.3999,11973824363.6812,11842780700.9721,11888268601.722,13170087369.2381,13782781729.5073,15015310744.7001,15710735687.35,13397353323.6442,12218419309.6535
Philippines,22880004620.4356,24327170584.4363,26136987624.3952,28449965333.1484,29579640974.4978,28839615673.3223,29333953716.4285,29618477188.1879,31788387600.28,37128764597.2921,36613725697.8345
Poland,54239544816.0,57353193849.6,55434471923.9,59857968318.2,62504181727.0,55131124526.8,55855509061.0,60289826543.3,66621320221.0,67224749369.1,69438260776.2
Portugal,40409843546.8,43110885559.0,38719838246.4,39276538101.6,40157183362.0,34310903559.2,35499032091.0,38181682230.9,42478326888.8,42337953624.0,44722653218.1
Russian Federation,154008294224.0,189951147784.0,221408282251.0,248865678781.0,238043141380.0,172545015600.0,173020315776.0,211493029834.0,206496534482.0,220099343789.0,186269830831.995
Saudi Arabia,43808014188.9906,47847634973.7219,53650217235.3103,63167696018.0262,67274285753.7196,81016435570.9353,72593350904.9518,73350890814.2408,73431232532.5164,78573986842.5049,71683308831.5653
Singapore,31922188179.2071,36999688765.4954,39974169343.7617,43010296039.9846,44221477913.1067,46560535900.3019,48530163897.865,51709713816.0523,59360414659.3869,63460517532.3708,58917762781.6834
South Africa,54992390954.1,59059578655.8,57026915234.8,54711801728.3,52594977626.7,48017293453.1,45932367286.8,52298681280.0,56213107461.0,54488900474.0,50628862421.0
Spain,213861298870.0,229019809904.0,210871196712.0,215098084170.0,218324927022.0,187863658680.0,190653091974.0,200772024625.0,216369443308.0,212070854817.0,222024122368.0
Sweden,83642566920.0,95006965558.4,93702022356.0,99398571024.8,98302992677.4,83735646557.5,85517838471.6,90625659307.9,94594145443.5,90893763253.2,96108169159.2
Switzerland,136816730571.6,163398128089.6,152253939786.4,158523554345.4,163690618921.6,154626568504.2,152980486869.6,155081636512.0,162790175302.4,162418751646.0,174030855369.6
Thailand,50189763233.1307,57044338412.8276,63067796363.2832,67788543731.4172,68114812211.3633,68416111616.4005,70437555773.3563,77389901024.6179,85928612534.8989,93728861824.7022,83644103098.0691
Turkiye,116522872216.619,120362277694.911,127775785356.158,135032945610.07,136548081409.852,126765811044.834,131006451909.696,130577655848.629,107894708574.137,114880879194.418,107096314659.639
Ukraine,20195912124.1471,22749033473.9808,23365077787.6773,25069004242.5755,16557898318.7558,11304091917.719,12270280012.9755,13518463208.9762,15866430376.9028,19040042228.0314,20367199302.6413
United Arab Emirates,12908170210.1998,13556061224.9162,14055728696.4874,12790190104.6661,14200773332.6345,15012544459.2169,14754064316.1992,14857186925.9784,16329318049.6102,16557321080.6598,15382079634.216
United Kingdom,364759411764.0,392627820594.0,402135666400.0,409318993720.0,446980303491.0,430209899608.0,395911294016.0,399998903400.0,433871678440.0,430523211456.0,443631735084.0
United States,2383145823000.0,2458647427850.0,2567441616480.0,2674341757920.0,2806896106000.0,2910421841600.0,2987852955230.0,3121414799100.0,3285055862720.0,3439992369800.0,3576987358450.0
