Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Malaysia,11991609010.8548,15891897315.4503,16353328918.9409,15071595558.7797,14992352931.5044,11179581955.5282,8142117376.84521,10647828951.2047,17228940285.0403,13660658415.1987,9049369344.62084
Mexico,37194609769.8084,56694259148.1143,55124464159.3063,51711923042.1728,44075969033.8045,16495949498.249,11336584485.2925,17345285424.8639,24742090172.3765,20273233535.5663,13923508097.0977
Mongolia,617774384.461226,1202204929.04524,686886519.65256,557694504.174055,596253795.627527,262967918.790732,316924946.070493,509719173.026445,632978724.821901,577570062.490331,396147003.859528
Netherlands,5192248546.10475,7215620857.42784,7881616007.15249,8229943427.71617,5156352486.91898,2455851733.52148,1484715574.30023,1900287767.96419,2987457005.72002,2038742974.0942,1179707050.06307
New Zealand,1243800964.2136,1527840723.96519,1420358391.61161,1195356842.0371,1301791968.19999,856201549.842003,583007878.98373,512345860.720035,765078514.826214,657758535.360444,443825668.676007
Norway,30389028731.955,44513292881.2571,42872907801.4506,36916108802.8751,31447486808.6095,16445269684.9399,12437819691.5345,18797714972.1146,27387717633.0528,21441896991.7415,17381458816.938
Pakistan,1986649761.77373,3646180804.71674,3837637305.16007,3503833162.95696,3661091943.8022,2223854708.94471,1359507499.83208,1880103112.21411,2726463926.31265,2084582705.77298,1267923068.11495
Philippines,899179339.782096,1342932649.63726,1084215112.55666,1052598024.97841,1062545264.38695,487447246.729039,420173053.896609,394355418.419092,666671842.283574,497992304.665496,369307971.820301
Poland,1039370733.28148,1443248977.80605,1041643169.40383,908290807.51023,720204257.609664,448557519.980467,368757112.046562,528967941.695742,719539621.576557,557957525.339843,409340830.339889
Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russian Federation,113515538560.057,178259531671.376,174470114729.14,161979469341.85,140776806440.048,66180358945.6057,51426736941.8626,80175963266.4638,130611653610.434,123179663023.875,67497895372.4216
Saudi Arabia,61260095056.0595,113650115259.417,123215796294.541,115276228715.789,104633402385.865,54958705787.2152,45769134731.3293,57773808643.0348,83615590474.1216,67162537502.269,37296160520.7891
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,7780141398.18227,9759956689.21489,7036602846.3291,5583621809.8478,3931289132.44469,2706891598.46942,3020546709.94686,4068503236.03201,4768363455.81305,3494158761.29234,2904222986.05243
Spain,28170402.7723958,29949244.0498239,25661354.5932258,67538645.955785,44411171.1404893,13946489.8243228,4967531.85329504,6379303.99039646,11076399.592951,7660580.7572243,5420178.23197296
Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,6190971548.37211,8554013771.8811,9207486686.79763,8552313470.87673,8210566128.78698,5876829532.90364,4235231893.3613,5131761713.39583,8182277693.76712,6808370483.71901,4389716220.78167
Turkiye,763468332.723121,1061385447.34947,889768756.76987,786497476.992348,698493507.146435,309667174.774361,255788415.054928,379552534.064481,677806344.266454,654738871.79015,473807616.116877
Ukraine,1421300653.21605,2145947220.43531,1696553329.39224,1630335002.00018,1180028891.15887,642788357.47955,375980364.525433,508935269.370058,717549904.656694,820650439.896328,624045120.810179
United Arab Emirates,15958809616.9629,28147065108.3072,31236773009.2687,28994371199.7125,27357986577.7942,14642081834.7666,12138708667.0003,15422008810.1871,21708025990.9003,22448631295.8018,12527214507.4137
United Kingdom,21858233747.886,27052103512.2317,22200046929.8869,17892230236.0864,15275517622.9167,8375492455.09501,6590131367.23084,9983293756.4111,17105589574.0445,15063518690.1489,9620779022.85674
United States,46536555682.0091,66698784942.1315,44205005427.5572,53938474165.0412,49620769727.6391,4116871892.95992,16858666814.4793,32603355928.3695,73529971962.9311,71590630366.3379,41471502102.6025
